 	Release Date	Movie	Production Budget	Domestic Gross	Worldwide Gross
3755 	5/26/1993 	Menace II Society 	$3,500,000 	$27,731,527 	$27,731,527
3756 	4/26/1995 	Friday 	$3,500,000 	$27,467,564 	$27,936,778
3757 	12/6/2002 	Empire 	$3,500,000 	$17,504,596 	$18,495,445
3758 	2/22/2013 	Dark Skies 	$3,500,000 	$17,418,668 	$27,704,112
3759 	5/1/1987 	Creepshow 2 	$3,500,000 	$14,000,000 	$14,000,000
3760 	1/1/1967 	In Cold Blood 	$3,500,000 	$13,000,000 	$13,000,000
3761 	1/1/1959 	The Nun's Story 	$3,500,000 	$12,800,000 	$12,800,000
3762 	6/21/1972 	Frenzy 	$3,500,000 	$12,600,000 	$12,600,000
3763 	2/23/1966 	Harper 	$3,500,000 	$12,000,000 	$12,000,000
3764 	5/27/1998 	I Got the Hook-Up! 	$3,500,000 	$10,317,779 	$10,317,779
3765 	8/23/1996 	She's the One 	$3,500,000 	$9,482,579 	$13,795,053
3766 	1/1/1980 	Terror Train 	$3,500,000 	$8,000,000 	$8,000,000
3767 	11/6/1998 	Gods and Monsters 	$3,500,000 	$6,451,628 	$6,451,628
3768 	4/16/2010 	El secreto de sus ojos 	$3,500,000 	$6,391,436 	$40,527,719
3769 	3/13/1987 	Evil Dead II 	$3,500,000 	$5,923,044 	$5,923,044
3770 	7/3/1985 	Day of the Dead 	$3,500,000 	$5,804,262 	$34,004,262
3771 	6/29/2001 	Pootie Tang 	$3,500,000 	$3,293,258 	$3,293,258
3772 	4/19/2000 	La otra conquista 	$3,500,000 	$886,410 	$886,410
3773 	6/10/2011 	Trolljegeren 	$3,500,000 	$253,444 	$5,706,638
3774 	9/14/2007 	Ira and Abby 	$3,500,000 	$221,096 	$221,096
3775 	2/17/2006 	Winter Passing 	$3,500,000 	$107,492 	$113,783
3776 	3/25/2005 	D.E.B.S. 	$3,500,000 	$96,793 	$96,793
3777 	6/26/2009 	Surveillance 	$3,500,000 	$27,349 	$1,396,395
3778 	9/17/1999 	Taxman 	$3,500,000 	$9,871 	$9,871
3779 	1/29/2013 	Batman: The Dark Knight Returns, Part 2 	$3,500,000 	$0 	$0
3780 	11/7/2006 	Secret, The 	$3,500,000 	$0 	$0
3781 	3/11/2014 	In the Name of the King III 	$3,500,000 	$0 	$0
3782 	6/30/2009 	The Betrayed 	$3,500,000 	$0 	$0
3783 	6/28/2011 	2:13 	$3,500,000 	$0 	$0
3784 	7/12/2013 	Jagten 	$3,450,000 	$687,185 	$18,309,793
3785 	6/24/2005 	La marche de l'empereur 	$3,400,000 	$77,437,224 	$129,437,224
3786 	12/23/1977 	High Anxiety 	$3,400,000 	$31,063,038 	$31,063,038
3787 	10/21/2011 	Margin Call 	$3,400,000 	$5,353,586 	$20,433,227
3788 	9/26/2008 	Choke 	$3,400,000 	$2,926,565 	$4,124,277
3789 	4/23/2004 	L'incomparable mademoiselle C. 	$3,400,000 	$493,905 	$493,905
3790 	7/11/2008 	August 	$3,400,000 	$12,636 	$12,636
3791 	10/10/2014 	Whiplash 	$3,300,000 	$11,329,538 	$12,230,630
3792 	10/26/2007 	Bella 	$3,300,000 	$8,093,373 	$12,405,473
3793 	1/17/2003 	Cidade de Deus 	$3,300,000 	$7,563,397 	$32,059,295
3794 	5/5/2000 	Human Traffic 	$3,300,000 	$104,257 	$5,422,740
3795 	12/29/2006 	The Dead Girl 	$3,300,000 	$19,875 	$19,875
3796 	1/20/2015 	A Bet's a Bet 	$3,300,000 	$0 	$0
3797 	11/18/1983 	A Christmas Story 	$3,250,000 	$20,605,209 	$20,605,209
3798 	8/20/1982 	Class of 1984 	$3,250,000 	$6,965,361 	$6,965,361
3799 	1/30/2009 	Entre les murs 	$3,250,000 	$3,766,810 	$34,114,067
3800 	10/29/1999 	Dreaming of Joseph Lees 	$3,250,000 	$7,680 	$7,680
3801 	6/12/1968 	Rosemary's Baby 	$3,200,000 	$33,395,426 	$33,395,426
3802 	1/1/1962 	The Man Who Shot Liberty Valance 	$3,200,000 	$8,000,000 	$8,000,000
3803 	7/16/2004 	Maria Full of Grace 	$3,200,000 	$6,529,624 	$14,441,158
3804 	6/3/2011 	Beginners 	$3,200,000 	$5,790,894 	$14,314,407
3805 	7/29/2009 	Adam 	$3,200,000 	$2,277,396 	$2,828,590
3806 	9/22/2006 	Feast 	$3,200,000 	$56,131 	$690,872
3807 	1/1/1946 	It's a Wonderful Life 	$3,180,000 	$6,600,000 	$6,600,000
3808 	7/19/1996 	Trainspotting 	$3,100,000 	$16,501,785 	$71,561,772
3809 	4/12/2013 	Antiviral 	$3,100,000 	$0 	$123,407
3810 	7/28/1978 	National Lampoon's Animal House 	$3,000,000 	$141,600,000 	$141,600,000
3811 	10/20/2010 	Paranormal Activity 2 	$3,000,000 	$84,752,907 	$177,512,032
3812 	6/7/2013 	The Purge 	$3,000,000 	$64,473,116 	$90,810,504
3813 	12/22/1964 	Goldfinger 	$3,000,000 	$51,100,000 	$124,900,000
3814 	10/12/2012 	Sinister 	$3,000,000 	$48,086,904 	$87,727,808
3815 	8/18/2000 	The Original Kings of Comedy 	$3,000,000 	$38,168,024 	$38,236,340
3816 	12/18/1957 	The Bridge on the River Kwai 	$3,000,000 	$33,300,000 	$33,300,000
3817 	1/1/1978 	Coming Home 	$3,000,000 	$32,653,000 	$32,653,000
3818 	11/20/1998 	Waking Ned Devine 	$3,000,000 	$24,793,251 	$55,193,251
3819 	8/1/1997 	Air Bud 	$3,000,000 	$24,646,936 	$27,788,649
3820 	10/11/2002 	Bowling for Columbine 	$3,000,000 	$21,576,018 	$58,240,487
3821 	11/1/1985 	A Nightmare On Elm Street Part 2: Freddy's Revenge 	$3,000,000 	$21,163,999 	$21,163,999
3822 	3/7/1986 	A Room with a View 	$3,000,000 	$20,966,644 	$20,966,644
3823 	6/10/1975 	Love and Death 	$3,000,000 	$20,123,742 	$20,123,742
3824 	8/1/1986 	Friday the 13th Part VI: Jason Lives 	$3,000,000 	$19,472,057 	$19,472,057
3825 	8/2/2002 	Martin Lawrence Live: RunTelDat 	$3,000,000 	$19,184,820 	$19,184,820
3826 	1/1/1960 	The Apartment 	$3,000,000 	$18,600,000 	$24,600,000
3827 	2/15/2002 	Super Troopers 	$3,000,000 	$18,492,362 	$23,046,142
3828 	9/20/1958 	Cat on a Hot Tin Roof 	$3,000,000 	$17,570,324 	$17,570,324
3829 	5/26/1970 	Beneath the Planet of the Apes 	$3,000,000 	$17,489,009 	$17,489,009
3830 	4/6/2001 	Pokemon 3: The Movie 	$3,000,000 	$17,052,128 	$68,452,128
3831 	8/13/1993 	Jason Goes to Hell: The Final Friday 	$3,000,000 	$15,935,068 	$15,935,068
3832 	4/27/1990 	Spaced Invaders 	$3,000,000 	$15,000,000 	$15,000,000
3833 	4/9/1976 	Family Plot 	$3,000,000 	$13,200,000 	$13,200,000
3834 	7/16/1966 	Torn Curtain 	$3,000,000 	$13,000,000 	$13,000,000
3835 	3/3/2006 	Dave Chappelle's Block Party 	$3,000,000 	$11,718,596 	$12,051,925
3836 	10/25/1985 	Krush Groove 	$3,000,000 	$11,052,714 	$11,052,714
3837 	1/1/1960 	Elmer Gantry 	$3,000,000 	$10,400,000 	$10,400,000
3838 	5/8/2009 	Next Day Air 	$3,000,000 	$10,027,048 	$10,172,520
3839 	5/12/1999 	Trippin' 	$3,000,000 	$9,017,070 	$9,017,070
3840 	1/1/1948 	Red River 	$3,000,000 	$9,012,000 	$9,012,000
3841 	8/8/2001 	The Deep End 	$3,000,000 	$8,823,110 	$9,981,636
3842 	5/24/2013 	Before Midnight 	$3,000,000 	$8,110,621 	$23,376,973
3843 	11/20/1987 	Teen Wolf Too 	$3,000,000 	$7,888,000 	$7,888,000
3844 	4/7/2006 	Phat Girlz 	$3,000,000 	$7,061,128 	$7,301,115
3845 	7/8/1988 	Phantasm II 	$3,000,000 	$7,000,000 	$7,000,000
3846 	10/1/2004 	Woman Thou Art Loosed 	$3,000,000 	$6,879,730 	$6,879,730
3847 	10/18/2002 	Real Women Have Curves 	$3,000,000 	$5,853,194 	$7,777,790
3848 	8/28/1981 	Gallipoli 	$3,000,000 	$5,732,587 	$5,732,587
3849 	4/28/2006 	Water 	$3,000,000 	$5,529,144 	$11,322,573
3850 	4/14/2000 	East is East 	$3,000,000 	$4,170,647 	$30,438,635
3851 	9/1/2000 	Whipped 	$3,000,000 	$4,142,507 	$4,142,507
3852 	2/28/1997 	Kama Sutra 	$3,000,000 	$4,109,095 	$4,109,095
3853 	4/30/2010 	Please Give 	$3,000,000 	$4,033,574 	$4,570,178
3854 	6/30/1971 	Willy Wonka & the Chocolate Factory 	$3,000,000 	$4,000,000 	$4,000,000
3855 	9/24/1993 	Warlock: The Armageddon 	$3,000,000 	$3,902,679 	$3,902,679
3856 	4/18/1997 	8 Heads in a Duffel Bag 	$3,000,000 	$3,602,884 	$4,002,884
3857 	9/13/1978 	Days of Heaven 	$3,000,000 	$3,446,749 	$3,660,880
3858 	5/24/2002 	Thirteen Conversations About One Thing 	$3,000,000 	$3,287,435 	$3,705,923
3859 	2/19/1999 	Jawbreaker 	$3,000,000 	$3,076,820 	$3,076,820
3860 	8/9/1996 	Basquiat 	$3,000,000 	$2,962,051 	$2,962,051
3861 	2/24/2006 	Tsotsi 	$3,000,000 	$2,912,606 	$11,537,539
3862 	4/9/2010 	Letters to God 	$3,000,000 	$2,848,587 	$2,908,902
3863 	10/16/1998 	Happiness 	$3,000,000 	$2,746,453 	$5,746,453
3864 	4/4/2003 	DysFunkTional Family 	$3,000,000 	$2,255,000 	$2,255,000
3865 	9/19/2014 	Tusk 	$3,000,000 	$1,821,983 	$1,821,983
3866 	4/6/2012 	Damsels in Distress 	$3,000,000 	$1,007,535 	$1,324,299
3867 	3/25/2005 	Oldboy 	$3,000,000 	$707,391 	$6,239,723
3868 	5/6/2011 	Hobo with a Shotgun 	$3,000,000 	$703,372 	$834,953
3869 	9/7/2012 	Bachelorette 	$3,000,000 	$446,770 	$12,577,401
3870 	1/15/2010 	Fish Tank 	$3,000,000 	$374,675 	$5,922,292
3871 	9/9/2011 	Creature 	$3,000,000 	$331,000 	$331,000
3872 	8/23/1996 	Freeway 	$3,000,000 	$295,493 	$295,493
3873 	10/6/2006 	Love's Abiding Joy 	$3,000,000 	$252,726 	$252,726
3874 	2/12/1993 	Braindead 	$3,000,000 	$242,623 	$242,623
3875 	10/1/2010 	Chain Letter 	$3,000,000 	$205,842 	$1,022,453
3876 	3/2/2012 	Tim and Eric's Billion Dollar Movie 	$3,000,000 	$201,436 	$223,652
3877 	11/9/2007 	Holly 	$3,000,000 	$163,069 	$163,069
3878 	3/26/2010 	The Eclipse 	$3,000,000 	$133,411 	$133,411
3879 	3/21/2008 	The Grand 	$3,000,000 	$115,879 	$115,879
3880 	3/17/2006 	Sommersturm 	$3,000,000 	$95,204 	$95,204
3881 	8/15/2014 	Fort McCoy 	$3,000,000 	$78,948 	$78,948
3882 	8/4/1999 	The Gambler 	$3,000,000 	$51,773 	$101,773
3883 	10/13/2000 	Just Looking 	$3,000,000 	$39,852 	$39,852
3884 	1/13/2012 	The Divide 	$3,000,000 	$18,000 	$18,000
3885 	9/9/2011 	Tanner Hall 	$3,000,000 	$5,073 	$5,073
3886 	9/30/2005 	My Big Fat Independent Movie 	$3,000,000 	$4,655 	$4,655
3887 	4/15/2008 	à L'Intérieur 	$3,000,000 	$0 	$895,932
3888 	12/31/2009 	Chicago Overcoat 	$3,000,000 	$0 	$0
3889 	10/27/2014 	Iguana 	$3,000,000 	$0 	$0
3890 	7/8/2014 	Point Blank 	$3,000,000 	$0 	$0
3891 	1/15/2013 	30 Nights Of Paranormal Activity With The Devil Inside The Girl With The Dragon Tattoo 	$3,000,000 	$0 	$0
3892 	12/31/2014 	Demonic 	$3,000,000 	$0 	$0
3893 	7/28/1951 	Alice in Wonderland 	$3,000,000 	$0 	$0
3894 	2/6/2015 	Enter the Dangerous Mind 	$3,000,000 	$0 	$0
3895 	12/31/2009 	The Deported 	$3,000,000 	$0 	$0
3896 	12/31/2013 	Something Wicked 	$3,000,000 	$0 	$0
3897 	2/15/1950 	Cinderella 	$2,900,000 	$85,000,000 	$85,000,000
3898 	11/20/1998 	Central do Brasil 	$2,900,000 	$5,969,553 	$17,006,158
3899 	1/1/1961 	Pocketful of Miracles 	$2,900,000 	$5,000,000 	$5,000,000
3900 	3/24/2006 	Boynton Beach Club 	$2,900,000 	$3,127,472 	$3,127,472
3901 	10/1/2010 	Freakonomics 	$2,900,000 	$101,270 	$172,867
3902 	8/19/2011 	Griff the Invisible 	$2,900,000 	$20,778 	$25,935
3903 	3/29/1959 	Some Like it Hot 	$2,883,848 	$25,000,000 	$25,000,000
3904 	6/10/2005 	High Tension 	$2,850,000 	$3,681,066 	$6,435,262
3905 	12/15/1974 	Young Frankenstein 	$2,800,000 	$86,300,000 	$86,300,000
3906 	6/25/1976 	The Omen 	$2,800,000 	$48,570,885 	$48,570,885
3907 	7/22/2005 	Hustle & Flow 	$2,800,000 	$22,202,809 	$23,591,783
3908 	5/13/1988 	Friday the 13th Part VII: The New Blood 	$2,800,000 	$19,170,001 	$19,170,001
3909 	9/15/2006 	Artie Lange's Beer League 	$2,800,000 	$475,000 	$475,000
3910 	8/25/1939 	The Wizard of Oz 	$2,777,000 	$33,711,568 	$33,711,568
3911 	2/15/2008 	Diary of the Dead 	$2,750,000 	$952,620 	$5,394,447
3912 	10/17/1979 	The Black Stallion 	$2,700,000 	$37,799,643 	$37,799,643
3913 	6/13/1997 	Ulee's Gold 	$2,700,000 	$9,054,736 	$15,600,000
3914 	9/1/2006 	Lage Raho Munna Bhai 	$2,700,000 	$2,217,561 	$31,517,561
3915 	12/31/2008 	Rejsen til Saturn 	$2,700,000 	$0 	$5,377,665
3916 	1/1/1963 	Donovan's Reef 	$2,686,000 	$6,600,000 	$6,600,000
3917 	1/16/1998 	The Dress 	$2,650,000 	$16,556 	$16,556
3918 	12/24/1943 	A Guy Named Joe 	$2,627,000 	$5,363,000 	$5,363,000
3919 	1/1/1974 	Blazing Saddles 	$2,600,000 	$119,500,000 	$119,500,000
3920 	4/13/1984 	Friday the 13th Part IV: The Final Chapter 	$2,600,000 	$32,980,880 	$32,980,880
3921 	1/1/1987 	Maurice 	$2,600,000 	$3,130,592 	$3,130,592
3922 	7/9/2004 	Riding Giants 	$2,600,000 	$2,276,368 	$3,292,333
3923 	12/12/2008 	Los Cronocrímenes 	$2,600,000 	$39,127 	$564,474
3924 	12/7/2007 	Timber Falls 	$2,600,000 	$0 	$71,248
3925 	12/31/2008 	Silver Medalist 	$2,600,000 	$0 	$0
3926 	4/1/2011 	Fat, Sick & Nearly Dead 	$2,600,000 	$0 	$0
3927 	4/10/1952 	Singin' in the Rain 	$2,540,000 	$7,200,000 	$7,200,000
3928 	1/11/2013 	A Haunted House 	$2,500,000 	$40,041,684 	$59,922,559
3929 	7/13/2012 	2016: Obama’s America 	$2,500,000 	$33,349,941 	$33,349,941
3930 	7/3/2013 	Kevin Hart: Let Me Explain 	$2,500,000 	$32,244,052 	$32,327,256
3931 	7/28/2004 	Garden State 	$2,500,000 	$26,782,316 	$36,028,802
3932 	10/4/1996 	That Thing You Do! 	$2,500,000 	$25,857,416 	$34,557,416
3933 	10/30/1981 	Halloween II 	$2,500,000 	$25,533,818 	$25,533,818
3934 	10/22/1982 	Halloween 3: Season of the Witch 	$2,500,000 	$14,400,000 	$14,400,000
3935 	10/1/2008 	Religulous 	$2,500,000 	$13,011,160 	$13,881,317
3936 	1/1/1971 	Escape from the Planet of the Apes 	$2,500,000 	$12,300,000 	$12,300,000
3937 	5/29/1963 	Hud 	$2,500,000 	$10,000,000 	$10,000,000
3938 	8/2/2013 	The Spectacular Now 	$2,500,000 	$6,852,971 	$6,916,951
3939 	9/29/1991 	My Own Private Idaho 	$2,500,000 	$6,401,336 	$6,401,336
3940 	1/27/1995 	Before Sunrise 	$2,500,000 	$5,274,005 	$5,274,005
3941 	8/17/2012 	Robot & Frank 	$2,500,000 	$3,317,468 	$4,934,356
3942 	10/3/2003 	Sur Le Seuil 	$2,500,000 	$2,013,052 	$2,013,052
3943 	6/16/2000 	Jesus' Son 	$2,500,000 	$1,282,084 	$1,687,548
3944 	5/27/2005 	Saving Face 	$2,500,000 	$1,187,266 	$1,269,705
3945 	6/20/2008 	Brick Lane 	$2,500,000 	$1,094,998 	$3,838,486
3946 	3/1/2013 	The Lost Medallion: The Adventures of Billy Stone 	$2,500,000 	$549,632 	$549,632
3947 	9/26/2003 	My Life Without Me 	$2,500,000 	$432,360 	$12,267,275
3948 	3/31/2006 	Marilyn Hotchkiss' Ballroom Dancing and Charm School 	$2,500,000 	$349,132 	$497,195
3949 	4/1/2011 	Super 	$2,500,000 	$327,716 	$593,933
3950 	11/14/2008 	Fuel 	$2,500,000 	$174,255 	$174,255
3951 	4/9/2010 	Valley of the Hearts Delight 	$2,500,000 	$118,666 	$118,666
3952 	10/31/2008 	The Other End of the Line 	$2,500,000 	$115,504 	$507,446
3953 	6/18/2010 	8: The Mormon Proposition 	$2,500,000 	$100,280 	$100,280
3954 	4/17/2009 	Sleep Dealer 	$2,500,000 	$80,136 	$108,907
3955 	8/24/2007 	Eye of the Dolphin 	$2,500,000 	$72,210 	$72,260
3956 	8/16/2013 	Underdogs 	$2,500,000 	$35,017 	$35,017
3957 	9/8/2000 	Anatomie 	$2,500,000 	$9,598 	$9,598
3958 	12/31/2009 	The Calling 	$2,500,000 	$0 	$0
3959 	12/31/2010 	Christmas Mail 	$2,500,000 	$0 	$0
3960 	6/21/2013 	Alien Uprising 	$2,500,000 	$0 	$0
3961 	5/13/2011 	Go For It! 	$2,450,000 	$180,237 	$182,358
3962 	10/16/1996 	Get on the Bus 	$2,400,000 	$5,691,854 	$5,691,854
3963 	1/5/2007 	Thr3e 	$2,400,000 	$1,008,849 	$1,060,418
3964 	7/25/2007 	This is England 	$2,380,000 	$327,919 	$8,739,576
3965 	1/1/1944 	Bathing Beauty 	$2,361,000 	$3,500,000 	$3,500,000
3966 	9/24/1951 	Show Boat 	$2,300,000 	$11,000,000 	$11,000,000
3967 	5/1/1998 	Dancer, Texas Pop. 81 	$2,300,000 	$574,838 	$574,838
3968 	8/26/2011 	Redemption Road 	$2,300,000 	$29,384 	$29,384
3969 	11/13/1940 	Fantasia 	$2,280,000 	$83,320,000 	$83,320,000
3970 	8/13/1982 	Friday the 13th Part 3 	$2,250,000 	$36,690,067 	$36,690,067
3971 	10/9/1971 	The French Connection 	$2,200,000 	$41,158,757 	$41,158,757
3972 	3/22/1985 	Friday the 13th Part V: A New Beginning 	$2,200,000 	$21,930,418 	$21,930,418
3973 	2/9/2007 	The Last Sin Eater 	$2,200,000 	$388,390 	$388,390
3974 	12/31/2008 	Impact Point 	$2,200,000 	$0 	$0
3975 	1/1/1945 	The Valley of Decision 	$2,160,000 	$9,132,000 	$9,132,000
3976 	12/31/2005 	Chicken Tikka Masala 	$2,160,000 	$0 	$37,865
3977 	10/7/2008 	Jack Brooks: Monster Slayer 	$2,150,000 	$0 	$0
3978 	11/21/1946 	The Best Years of Our Lives 	$2,100,000 	$23,600,000 	$23,600,000
3979 	7/13/2001 	Bully 	$2,100,000 	$881,824 	$1,381,824
3980 	5/29/2002 	Elling 	$2,100,000 	$313,436 	$313,436
3981 	7/14/2009 	[Rec] 	$2,100,000 	$0 	$23,266,821
3982 	3/21/2014 	God’s Not Dead 	$2,000,000 	$60,755,732 	$63,777,092
3983 	9/30/2011 	Courageous 	$2,000,000 	$34,522,221 	$35,185,884
3984 	6/15/2007 	Nancy Drew 	$2,000,000 	$25,584,685 	$30,703,845
3985 	4/8/1964 	From Russia With Love 	$2,000,000 	$24,800,000 	$78,900,000
3986 	5/21/1982 	Mad Max 2: The Road Warrior 	$2,000,000 	$24,600,832 	$24,600,832
3987 	1/1/1946 	Notorious 	$2,000,000 	$24,464,742 	$24,464,742
3988 	8/2/1967 	In the Heat of the Night 	$2,000,000 	$24,379,978 	$24,379,978
3989 	12/17/1973 	Sleeper 	$2,000,000 	$18,344,729 	$18,344,729
3990 	8/11/1972 	Everything You Always Wanted to Know 	$2,000,000 	$18,016,290 	$18,016,290
3991 	12/25/1962 	To Kill A Mockingbird 	$2,000,000 	$13,129,846 	$13,129,846
3992 	3/9/2012 	Silent House 	$2,000,000 	$12,739,738 	$16,610,761
3993 	10/20/2000 	The Legend of Drunken Master 	$2,000,000 	$11,546,544 	$11,546,544
3994 	10/8/1999 	Boys Don't Cry 	$2,000,000 	$11,540,608 	$20,741,001
3995 	2/9/2007 	Das Leben der Anderen 	$2,000,000 	$11,284,658 	$81,197,048
3996 	1/1/1962 	Lolita (1962) 	$2,000,000 	$9,250,000 	$9,250,000
3997 	1/1/1940 	Boom Town 	$2,000,000 	$9,172,000 	$9,172,000
3998 	1/1/1947 	Gentleman's Agreement 	$2,000,000 	$7,800,000 	$7,800,000
3999 	9/25/1961 	The Hustler 	$2,000,000 	$7,600,000 	$7,600,000
4000 	12/31/1986 	Witchboard 	$2,000,000 	$7,369,373 	$7,369,373
4001 	11/26/2003 	Les Triplettes de Belleville 	$2,000,000 	$7,301,288 	$17,403,168
4002 	6/26/1998 	Smoke Signals 	$2,000,000 	$6,719,300 	$7,756,617
4003 	6/11/2010 	Winter's Bone 	$2,000,000 	$6,531,503 	$16,131,551
4004 	8/15/2003 	American Splendor 	$2,000,000 	$6,003,587 	$8,685,632
4005 	7/2/2004 	Before Sunset 	$2,000,000 	$5,792,822 	$11,293,790
4006 	3/30/2001 	Amores Perros 	$2,000,000 	$5,383,834 	$20,883,834
4007 	8/20/2003 	Thirteen 	$2,000,000 	$4,601,043 	$9,505,996
4008 	1/23/2004 	Touching the Void 	$2,000,000 	$4,593,598 	$15,396,525
4009 	10/8/2010 	Inside Job 	$2,000,000 	$4,311,834 	$7,799,257
4010 	1/1/1938 	Alexander's Ragtime Band 	$2,000,000 	$4,000,000 	$4,000,000
4011 	6/17/2005 	Me and You and Everyone We Know 	$2,000,000 	$3,885,134 	$9,615,464
4012 	11/10/2006 	Harsh Times 	$2,000,000 	$3,337,931 	$6,225,304
4013 	3/3/2000 	Ghost Dog: Way of the Samurai 	$2,000,000 	$3,330,230 	$6,030,230
4014 	8/2/2002 	Full Frontal 	$2,000,000 	$2,512,846 	$3,438,804
4015 	12/25/2008 	Waltz with Bashir 	$2,000,000 	$2,283,849 	$13,912,289
4016 	6/28/2006 	Strangers with Candy 	$2,000,000 	$2,072,645 	$2,077,844
4017 	10/4/2006 	Shortbus 	$2,000,000 	$1,985,292 	$1,985,292
4018 	5/2/2008 	Son of Rambow: A Home Movie 	$2,000,000 	$1,785,505 	$11,263,263
4019 	9/12/2003 	The Book of Mormon Movie, Volume 1: The Journey 	$2,000,000 	$1,660,865 	$1,660,865
4020 	5/12/2000 	Hamlet 	$2,000,000 	$1,577,287 	$2,419,669
4021 	7/27/2007 	No End In Sight 	$2,000,000 	$1,433,319 	$1,433,319
4022 	4/30/1999 	Get Real 	$2,000,000 	$1,152,411 	$1,152,411
4023 	9/7/2007 	In the Shadow of the Moon 	$2,000,000 	$1,134,358 	$1,134,358
4024 	4/8/2011 	Meek's Cutoff 	$2,000,000 	$977,772 	$1,869,928
4025 	2/11/2005 	Inside Deep Throat 	$2,000,000 	$691,880 	$691,880
4026 	9/28/2001 	Dinner Rush 	$2,000,000 	$638,227 	$1,075,504
4027 	9/24/2010 	The Virginity Hit 	$2,000,000 	$636,706 	$636,706
4028 	5/15/1998 	Clockwatchers 	$2,000,000 	$537,948 	$539,961
4029 	11/6/1985 	Subway 	$2,000,000 	$390,659 	$1,663,296
4030 	4/15/2005 	House of D 	$2,000,000 	$388,532 	$466,106
4031 	1/18/2008 	Teeth 	$2,000,000 	$347,578 	$2,350,641
4032 	7/26/1996 	Stonewall 	$2,000,000 	$304,602 	$304,602
4033 	9/8/2006 	Sherrybaby 	$2,000,000 	$199,176 	$622,806
4034 	9/18/1998 	Six-String Samurai 	$2,000,000 	$134,624 	$134,624
4035 	5/26/2000 	Hum to Mohabbt Karega 	$2,000,000 	$121,807 	$121,807
4036 	4/15/2005 	It's All Gone Pete Tong 	$2,000,000 	$120,620 	$2,226,603
4037 	1/29/2010 	Saint John of Las Vegas 	$2,000,000 	$102,645 	$102,645
4038 	4/15/1998 	24 7: Twenty Four Seven 	$2,000,000 	$72,544 	$72,544
4039 	9/19/2014 	Pump 	$2,000,000 	$72,277 	$72,277
4040 	10/24/2008 	Roadside Romeo 	$2,000,000 	$55,202 	$2,046,090
4041 	5/4/2001 	Eureka 	$2,000,000 	$49,388 	$76,654
4042 	7/18/2003 	This Thing of Ours 	$2,000,000 	$37,227 	$37,227
4043 	3/20/2009 	Super Capers 	$2,000,000 	$30,955 	$30,955
4044 	1/1/1993 	Return of the Living Dead 3 	$2,000,000 	$21,000 	$21,000
4045 	11/20/2009 	The Missing Person 	$2,000,000 	$17,896 	$17,896
4046 	2/10/2006 	London 	$2,000,000 	$12,667 	$12,667
4047 	10/31/2008 	Eden Lake 	$2,000,000 	$7,321 	$4,294,373
4048 	6/11/2010 	Jerusalema 	$2,000,000 	$7,294 	$10,679
4049 	6/23/2006 	Say Uncle 	$2,000,000 	$5,361 	$5,361
4050 	10/26/2012 	The Ghastly Love of Johnny X 	$2,000,000 	$2,436 	$2,436
4051 	12/29/2009 	Lesbian Vampire Killers 	$2,000,000 	$0 	$3,620,902
4052 	9/9/2011 	Grave Encounters 	$2,000,000 	$0 	$2,151,887
4053 	12/10/2004 	Freeze Frame 	$2,000,000 	$0 	$105,377
4054 	12/31/2007 	Slacker Uprising 	$2,000,000 	$0 	$0
4055 	12/31/2001 	Pendulum 	$2,000,000 	$0 	$0
4056 	3/30/2012 	The Legend of Hell's Gate: An American Conspiracy 	$2,000,000 	$0 	$0
4057 	12/31/2015 	The Walking Deceased 	$2,000,000 	$0 	$0
4058 	7/9/2013 	Coffee Town 	$2,000,000 	$0 	$0
4059 	3/19/2013 	Straight A's 	$2,000,000 	$0 	$0
4060 	4/28/1971 	Bananas 	$2,000,000 	$0 	$0
4061 	12/31/2014 	Lucky Dog 	$2,000,000 	$0 	$0
4062 	12/31/2009 	Nine Dead 	$2,000,000 	$0 	$0
4063 	7/7/2007 	Rockaway 	$2,000,000 	$0 	$0
4064 	12/31/2012 	Highway 	$2,000,000 	$0 	$0
4065 	8/12/1927 	Wings 	$2,000,000 	$0 	$0
4066 	10/14/2008 	No Man's Land: The Rise of Reeker 	$2,000,000 	$0 	$0
4067 	9/24/2010 	Buried 	$1,987,650 	$1,044,143 	$21,270,290
4068 	12/31/2014 	Marine 4 	$1,950,000 	$0 	$0
4069 	5/8/1987 	River's Edge 	$1,900,000 	$4,600,000 	$4,600,000
4070 	7/25/2008 	Man on Wire 	$1,900,000 	$2,962,242 	$5,617,067
4071 	10/8/2010 	Nowhere Boy 	$1,900,000 	$1,445,366 	$7,785,229
4072 	7/11/2003 	Northfork 	$1,900,000 	$1,420,578 	$1,445,140
4073 	6/3/2011 	Submarine 	$1,900,000 	$467,602 	$4,581,937
4074 	4/9/2010 	The Square 	$1,900,000 	$406,216 	$740,932
4075 	2/8/2013 	ABCD (Any Body Can Dance) 	$1,900,000 	$222,098 	$10,137,234
4076 	6/29/2007 	Chacun sa nuit 	$1,900,000 	$18,435 	$139,317
4077 	7/26/2013 	Stranded 	$1,900,000 	$0 	$0
4078 	8/27/2010 	The Last Exorcism 	$1,800,000 	$41,034,352 	$70,165,902
4079 	11/16/1976 	Carrie 	$1,800,000 	$25,878,153 	$25,878,153
4080 	11/9/1984 	A Nightmare on Elm Street 	$1,800,000 	$25,504,513 	$25,504,513
